載		のる くるま のせる くるまへん サイ さい
際		おか きわ サイ ぎわ こざとへん さい
埼		さき つちへん き さい みさき つち キ
在		つちへん ザイ ざい ある つち
材		き ざい ザイ きへん
剤	劑	けずる かる スイ すい ザイ ざい かたな りっとう せい セイ
財		かい ザイ たから ゾク サイ ぞく ざい こがい さい かいへん
罪		よんがしら あみがしら あみめ つみ ザイ ざい
崎		さき やま き やまへん さい みさき キ
作		づくり さく にんべん さ ひとがしら ひとやね サ ひと つくる サク つくり
削		そぐ はつる けずる かたな りっとう サク さく
昨		にち にちへん ひ ひへん サク さく
柵		さく さん き やらい しがらむ とりで サン しがらみ サク きへん
索		いとへん いと サク さく
策		さく たけ サク たけかんむり
酢		とり ひよみのとり とりへん さけのとり す サク さく
搾		てへん しぼる て サク さく
錯		かねへん シャク かね しゃく サク さく
咲		くちへん ショウ ざき くち しょう さく
冊		えんがまえ まきがまえ どうがまえ さつ けいがまえ サツ ふみ サク さく
札		ふだ き さつ サツ きへん
刷		ずり さつ サツ する かたな りっとう はく
刹		せち さつ サツ セチ かたな りっとう せつ セツ
拶		てへん せまる さつ サツ て
殺	殺	そぐ ころす るまた あやめる セツ さつ サツ サイ ごろし さい ほこ せつ ほこづくり
察		サツ うかんむり さつ
撮		とる てへん さつ サツ て つまむ どり
擦		こすれる ずれ てへん さつ サツ する て こする すれる
雑	雜	ゾウ ざつ ふるとり ぞう まじる まじえる ザツ
皿		ベイ べい さら
三		ゾウ いち さん み イチ みっつ ぞう サン みつ
山		やま さん セン やまへん サン せん
参	參	まい む まいる さん サン しん シン まじわる みつ
桟	棧	さん かけはし き セン サン せん きへん
蚕	蠶	むしへん さん テン こ てん かいこ むし サン
惨	慘	さん いたむ ざん りっしんべん サン むごい こころ したごころ ザン みじめ
産		むす さん うぶ ショウ うむ サン いきる せい しょう セイ うまれる
傘		にんべん さん ひとがしら ひとやね かさ サン ひと
散		ばらける ちらかす ちらかる ぼくづくり さん ちる ぼくにょう ちらばる のぶん サン とまた ばら しぶん ちらす
算		さん サン たけ そろ たけかんむり
酸		とり さん すい とりへん サン さけのとり ひよみのとり
賛	贊	かい たたえる さん サン こがい たすける かいへん
残	殘	いちたへん ガツ がつへん さん ざん かばねへん のこり サン のこる しにがまえ がつ そこなう のこす ザン
斬		ぜん おのづくり きる きん さん ゼン ざん キン セン おの サン せん ザン
暫		にち にちへん ざん ひ しばらく ザン ひへん
士		さむらい シ し さむらいかんむり
子		ス ツ つ こへん こ し ね こどもへん こども シ す
支		かう えだにょう ささえる し しにょう じゅうまた シ つかえる
止		よす さし とまる とめへん し やめる とどめ とどまる とめる やむ どめ シ とどめる どまり さす
氏		シ うじ し
仕		ジ にんべん ひとがしら し じ ひとやね ひと シ つかえる
史		くちへん シ くち し
司		つかさどる くちへん し くち シ
四		くにがまえ よ よっつ し よつ よん シ
市		いち きんへん きんべん はばへん し はば シ
矢		シ やへん し や
旨		うまい にち むね にちへん し ひ シ ひへん
死		しぬ いちたへん がつへん かばねへん し しにがまえ がつ シ ガツ しに
糸	絲	シ いと し いとへん
至		いたるへん シ いたる し
伺		にんべん ひとがしら し ひとやね ひと うかがう シ
志		こころざし しりんぐ したごころ し こころざす りっしんべん こころ シ シリング
私		いね のぎへん のぎ わたくし わたし し いねへん シ
使		つかい にんべん づかい ひとがしら し ひとやね ひと つかう シ
刺		さし し かたな りっとう とげ シ ささる さす
始		おんな し はじめる シ おんなへん はじまる
姉		おんな し シ おんなへん あね はは
枝		き し シ えだ きへん
祉	祉	し しめすへん ねへん シ しめす
肢		し にくづき にく ニク シ
姿		おんな し すがた シ おんなへん
思		おもう おぼす し りっしんべん おもえらく こころ シ したごころ
指		てへん ゆび さし し て シ さす
施		ホウ ほうへん セ し せ ほう ほどこす シ かたへん
師		きんへん いくさ きんべん はばへん し はば シ
恣		し りっしんべん ほしいまま こころ シ したごころ
紙		いとへん し いと かみ シ
脂		あぶら し にくづき にく ニク シ
視	視	シ みる し
紫		いとへん し いと むらさき シ
詞		ことば ごんべん し げん ゲン シ
歯	齒	とめへん し とめる よわいする は シ よわい
嗣		くちへん シ くち し
試		ためす ことば ごんべん し げん ゲン シ こころみる
詩		ことば うた ごんべん し げん ゲン シ
資		かい し こがい シ かいへん
飼		ショク かう しょくへん し シ しょく
誌		ことば ごんべん し げん ゲン シ
雌		め ふるとり し めん シ めす
摯		にえ てへん いたる し て つかむ シ
賜		かい たまう たまわる し こがい シ たもう かいへん
諮		ことば はかる ごんべん し げん ゲン シ
示		ジ し しめすへん じ ねへん シ しめす
字		あざ ジ こ こへん じ こどもへん こども あざな な
寺		てら ジ じ スン すん
次		ジ し じ つぎ かける あくび つぐ シ
耳		みみへん ジ みみ じ
自		みずから ジ おのずから し じ おのずと シ
似		ジ にんべん ひとがしら ひる じ ひとやね にる ひと
児	兒	ジ っこ に げい こ じ ニ にんにょう ゲイ ひとあし
事		はねぼう ジ ず じ ズ ケツ かぎ つかう けつ こと つかえる
侍		ジ にんべん ひとがしら し じ さむらい ひとやね はべる ひと シ
治		おさまる さんずい ジ ち なおす チ じ したみず みず なおる おさめる
持		もつ ジ もち てへん じ て もてる
時		どき にち ジ にちへん じ ひ ひへん とき
滋		ジ さんずい し じ したみず みず シ
慈		ジ りっしんべん じ いつくしむ こころ したごころ
辞	辭	ジ いなむ やめる じ しん シン からい
磁		いしへん いし ジ じ
餌		ショク ジ もち に しょくへん じ ニ え えさ えば しょく
璽		ジ たま おうへん じ たまへん
鹿		ロク か しか ろく
式		よく しき しきがまえ シキ ヨク
識		ことば しるす しき しる ごんべん げん ゲン シキ
軸		じく くるま ジク くるまへん
七		シチ いち なの なな しち イチ ななつ
𠮟		シツ カ しかる シチ くちへん しつ か くち しち
失		シツ だい だいかんむり うしなう しつ ダイ だいかしら うせる
室		シツ しつ うかんむり むろ
疾		シツ しつ はやい やまいだれ
執		シツ しゅう とる つちへん シュウ しつ つち
湿	濕	シツ しゅう さんずい うるおす シュウ しつ したみず みず しめる しめす うるおう
嫉		シツ にくむ しつ おんな そねむ おんなへん ねたむ
漆		シツ さんずい しつ したみず みず うるし
質		シツ かい シチ たち ち もと ただす チ しつ しち こがい わりふ かいへん
実	實	まこと シツ じつ みのる ジツ しつ みの み うかんむり みちる
芝		そうこう しば し シ くさ くさかんむり
写	寫	うつ べきかんむり うつす ジャ うつる うつし わかんむり しゃ シャ じゃ
社	社	しめすへん ねへん しゃ しめす シャ やしろ
車		しゃ くるま シャ くるまへん
舎		せき にんべん ひとがしら セキ ひとやね しゃ やどる シャ ひと
者	者	おいかんむり おいがしら しゃ シャ もの おいる
射		うつ いる しゃ スン シャ すん さす
捨		てへん しゃ て すてる シャ
赦		あか あかへん しゃ シャ ゆるす
斜		ます とます ななめ と はす しゃ シャ ト
煮	煮	に れっか しゃ にやす にる ひ シャ れんが にえる ひへん
遮		しんにゅう しんにょう しゃ シャ さえぎる
謝		ことば ごんべん げん しゃ あやまる ゲン シャ
邪		ジャ むら おおざと じゃ よこしま
蛇		むしへん だ ヤ ジャ イ や むし へび い じゃ ダ
尺		せき かばねだれ さし シャク セキ かばね しかばね しゃく しかばねかんむり
借		にんべん ひとがしら シャク ひとやね しゃく ひと かりる
酌		とり シャク とりへん しゃく さけのとり ひよみのとり くむ
釈	釋	せき のごめ とく シャク のごめへん セキ しゃく すてる ゆるす
爵		つめ そうにょう シャク しゃく つめかんむり
若		ニャク そうこう もし じゃく わか にゃく ニャ ごとし もしくは ジャク わかい もしくわ くさ くさかんむり にゃ
弱		ゆみ よわる じゃく よわめる ゆみへん よわまる ジャク よわい
寂		せき さびしい じゃく さみしい さび セキ さびれる ジャク うかんむり
手		てへん ず シュ しゅ て ズ た
主		おも しゅう あるじ ス シュウ てん シュ しゅ ぬし す
守		まもる ス まもり シュ もり しゅ かみ す うかんむり
朱		きへん き シュ しゅ あけ
取		とり とる シュ しゅ また どり
狩		かる いぬ シュ がり けものへん しゅ かり
首		シュ くび しゅ
殊		いちたへん がつへん かばねへん シュ しゅ しにがまえ がつ ガツ こと
珠		たま おうへん シュ しゅ たまへん
酒		とり とりへん シュ さか さけ しゅ さけのとり ひよみのとり
腫		はらす ショウ シュ にくづき はれもの ニク しゅ しょう はれ はれる にく
種		いね のぎへん のぎ ぐさ シュ しゅ いねへん たね
趣		はしる そうにょう おもむき おもむく シュ しゅ
寿	壽	ス しゅう ジュ ことぶく シュウ ことほぐ スン ことぶき す すん じゅ
受		ジュ うかる うける また じゅ うけ
呪		しゅう ジュ のろい まじない シュウ くちへん のろう ず シュ くち しゅ ズ まじなう じゅ
授		ジュ てへん さずかる て さずける じゅ
需		あめかんむり ジュ じゅ あめ
儒		ジュ にんべん ひとがしら ひとやね ひと じゅ
樹		き ジュ じゅ きへん
収	收	しゅう おさまる シュウ また おさめる
囚		しゅう シュウ とらわれる くにがまえ
州		さんぽがわ ス しゅう シュウ まがりかわ かわ す
舟		しゅう ふねへん シュウ ふな ふね ぶね
秀		いね のぎへん しゅう のぎ シュウ ひいでる いねへん
周		しゅう シュウ くちへん まわり くち
宗		しゅう むね シュウ そう ソウ うかんむり
拾		しゅう シュウ てへん ジュウ て ひろう じゅう
秋		いね のぎへん しゅう のぎ シュウ あき いねへん とき
臭	臭	しゅう ジ みずから シュウ くさい じ におう におい
修		しゅう おさまる にんべん シュウ ひとがしら シュ ひとやね しゅ ひと おさめる
袖		しゅう シュウ ころもへん ころも そで
終		しゅう シュウ ついに いとへん いと おえる おわる つい
羞		しゅう シュウ ひつじへん すすめる はずかしい はじる ひつじ
習		しゅう ジュ シュウ ならう はね ならい じゅ
週		しゅう しんにゅう しんにょう シュウ
就		しゅう ジュ まげあし シュウ つく おうにょう つける だいのまげあし おう オウ じゅ
衆		しゅう ち シュウ おおい シュ しゅ
集		つどう しゅう あつめる ふるとり シュウ あつまる
愁		しゅう シュウ うれえる りっしんべん こころ うれい したごころ
酬		しゅう とり ひよみのとり トウ シュウ とりへん シュ しゅ さけのとり とう むくいる
醜		しゅう とり シュウ みにくい とりへん しこ さけのとり ひよみのとり
蹴		しゅう シュウ しゅく あしへん ける シュク あし
襲		しゅう シュウ ころもへん ころも おそう かさね
十		ジッ とお と ジュウ じっ そ じゅう ジュッ じゅっ
汁		さんずい しる ジュウ したみず みず じゅう つゆ
充		あてる ジュウ にんにょう ひとあし じゅう みたす
住		ずまい ヂュウ すまう にんべん ひとがしら ちゅう すむ ジュウ ひとやね ひと じゅう チュウ ぢゅう
柔		やわらか ニュウ にゅう き やわら ジュウ やわ やわらかい じゅう きへん
重		かさなる おも おもなう チョウ ちょう かさねる さとへん ジュウ おもり おもい さと え じゅう
従	從	ジュ したがえる したがう ショウ ぎょうにんべん ジュウ しょう じゅう じゅ より
渋	澁	しゅう さんずい シュウ しぶい ジュウ したみず しぶ みず しぶる じゅう
銃		かねへん かね ジュウ つつ じゅう
獣	獸	いぬ けもの ジュウ けものへん けだもの じゅう
縦	縱	たて いとへん ジュウ いと じゅう
叔		しゅく シュク また
祝	祝	しゅう シュウ しゅく いわう しめすへん ねへん シュク しめす
宿		やどす しゅく やど やどる シュク うかんむり
淑		さんずい しゅく したみず シュク みず しとやか
粛	肅	イツ つつしむ しゅく いつ ふでづくり シュク スク すく
縮		ちぢれる しゅく いとへん ちぢめる いと シュク ちぢらす ちぢむ ちぢまる
塾		ジュク じゅく つちへん つち
熟		うれる ジュク れんが れっか ひ じゅく ひへん
出		で かんにょう だす スイ いだす すい シュツ でる いでる うけばこ しゅつ
述		しんにゅう のべる しんにょう じゅつ ジュツ
術		すべ ゆきがまえ じゅつ ジュツ ぎょうがまえ
俊		にんべん しゅん ひとがしら ひとやね ひと シュン
春		はる にち しゅん にちへん ひ シュン ひへん
瞬		め よこめ しゅん めへん まじろぐ またたく シュン
旬		にち しゅん にちへん じゅん ひ ジュン シュン ひへん
巡		さんぽがわ まがりかわ かわ じゅん めぐる ジュン めぐり
盾		め よこめ たて めへん じゅん ジュン
准		にすい ジュン じゅん
殉		ガツ がつへん かばねへん じゅん ジュン しにがまえ がつ いちたへん
純		いとへん いと ジュン じゅん
循		ぎょうにんべん ジュン じゅん
順		おおがい ジュン じゅん
準		じゅんずる ひとしい さんずい じゅんじる じゅん したみず みず ジュン のり なぞらえる みずもり
潤		さんずい うるおす じゅん したみず みず ジュン うるむ うるおう
遵		しんにゅう ジュン しんにょう じゅん
処	處	つくえきにょう おる かぜかんむり こ きにょう かぜがまえ つくえ ところ ショ しょ
初		はじめて はじめ はつ ぞめ そめる かたな ショ りっとう しょ うい
所		とかんむり と どころ とびらのと ところ ショ とだれ しょ とこ
書		かく ひらび がき ショ しょ いわく
庶		しょ まだれ ショ
暑	暑	にち にちへん あつい ひ ショ しょ ひへん
署	署	よんがしら あみがしら あみめ ショ しょ
緒	緖	いとへん いとぐち いと チョ お ショ しょ ちょ
諸	諸	ことば ごんべん げん ゲン ショ しょ もろ
女		め ニョ ジョ おんな にょ じょ ニョウ おんなへん にょう
如		ニョ ジョ おんな にょ ごとし じょ おんなへん
助		ジョ たすかる すける たすける じょ ちから すけ
序		じょ まだれ ジョ ついで
叙	敍	ついず ジョ ついで また じょ
徐		ぎょうにんべん おもむろに じょ ジョ
除		ジ ジョ おか じ よけ こざとへん のぞく じょ
小		ちいさい さ こ ショウ しょうがしら お なおがしら しょう
升		ます ショウ ジュウ しょう じゅう
少		ちいさい すくない ショウ しょうがしら すこし なおがしら しょう
召		くちへん ショウ くち しょう めす
匠		しょう はこがまえ ショウ たくみ
床		とこ ショウ しょう ゆか まだれ
抄		しょう ショウ て てへん
肖		ショウ にくづき ニク あやかる しょう にく
尚		なお ちいさい ショウ しょうがしら なおがしら しょう
招		てへん ショウ て まねく しょう
承		うけたまわる てへん ショウ うける ジョウ て じょう しょう
昇		にち にちへん のぼる ショウ ひ しょう ひへん
松		き ショウ まつ しょう きへん
沼		さんずい ぬま ショウ したみず みず しょう
昭		にち にちへん ショウ ひ しょう ひへん
宵		よい うかんむり しょう ショウ
将	將	まさ そう ソウ ショウ スン まさに もって しょう すん ひきいる はた
消		さんずい きえる ショウ したみず けす みず しょう
症		しょう やまいだれ ショウ
祥	祥	さいわい きざし しめすへん ショウ ねへん しめす つまびらか しょう よい
称	稱	いね のぎへん たたえる のぎ はかり はかる ほめる ショウ あげる かなう いねへん しょう となえる
笑		わらう えむ ショウ たけ しょう たけかんむり
唱		くちへん ショウ くち しょう となえる
商		あきなう くちへん ショウ くち しょう
渉	涉	さんずい ショウ したみず みず しょう わたる
章		しょう たつ たつへん ショウ
紹		しょう いとへん いと ショウ
訟		ことば ごんべん ショウ げん ゲン しょう
勝		がち かつ ショウ すぐれる しょう ちから まさる
掌		たなごころ てへん ショウ て しょう てのひら
晶		にち にちへん ショウ ひ しょう ひへん
焼	燒	やき ショウ れっか ひ しょう やける やく れんが ひへん
焦		こがれる あせる こげる こがす ショウ れっか ひ じらす じれる しょう れんが ひへん
硝		いしへん いし しょう ショウ
粧		しょう こめ こめへん ショウ
詔		ことば ごんべん ショウ げん ゲン みことのり しょう
証	證	ことば ごんべん ショウ げん ゲン しょう あかし
象		かたどる ゾウ ショウ いのこ ぶた ぞう しょう いのこへん
傷		にんべん ひとがしら いたむ ショウ ひとやね ひと しょう きず いためる
奨	奬	だい だいかんむり すすめる そう ソウ ショウ ダイ だいかしら しょう
照		ショウ れっか てる てらす ひ てれる しょう れんが ひへん
詳		ことば ごんべん くわしい ショウ げん ゲン つまびらか しょう
彰		かみかざり ショウ しょう けかざり さんづくり
障		おか ショウ こざとへん さわる しょう
憧		あこがれる トウ どう りっしんべん ショウ ドウ こころ しょう したごころ とう
衝		つく ゆきがまえ ショウ ぎょうがまえ しょう
賞		かい ほめる ショウ こがい しょう かいへん
償		にんべん ひとがしら ショウ ひとやね ひと しょう つぐなう
礁		いしへん いし しょう ショウ
鐘		しょう かねへん かね ショウ
上		ショウ かみ あがり たてまつる ジョウ しゃん しょう のぼす のぼる のぼせる あげる いち うわ シャン あがる うえ のぼり イチ じょう
丈		いち だけ イチ ジョウ じょう たけ
冗		べきかんむり わかんむり ジョウ じょう
条	條	すじ チョウ き でき デキ ちょう ジョウ じょう えだ きへん
状	狀	けものへん ジョウ じょう いぬ
乗	乘	のる のせる ショウ はらいぼう ジョウ のり じょう しょう の
城		つちへん セイ ジョウ じょう せい しろ つち
浄	淨	きよめる きよい さんずい したみず ジョウ みず じょう せい セイ
剰	剩	あまつさえ あまる ジョウ かたな じょう あまり りっとう
常		きんへん きんべん はばへん つね ジョウ はば じょう とこ
情		なさけ りっしんべん ジョウ こころ じょう せい したごころ セイ
場		つちへん チョウ ちょう ば ジョウ じょう つち
畳	疊	かさなる チョウ ちょう たへん たたむ ジョウ じょう たたみ た
蒸		そうこう むす むらす セイ ジョウ じょう せい むれる くさ くさかんむり
縄	繩	いとへん ただす いと ジョウ じょう なわ
壌	壤	つち ジョウ つちへん じょう
嬢	孃	むすめ おんな ジョウ じょう おんなへん
錠		かねへん ジョウ かね じょう
譲	讓	ことば ごんべん げん ゲン ジョウ じょう ゆずる
醸	釀	とり かもす とりへん ジョウ じょう さけのとり ひよみのとり
色		ショク しき いろ シキ しょく
拭		ショク てへん しき ふく て シキ ぬぐう しょく
食		ショク くう はむ じき くらう たべる しょくへん ジキ しょく
植		ショク うえる き うわる しょく きへん
殖		ショク いちたへん ふやす がつへん かばねへん ふえる しにがまえ がつ ガツ しょく
飾		ショク しょくへん かざり かざる しょく
触	觸	ショク つの ふれる つのへん さわ さわる しょく
嘱	囑	ショク くちへん たのむ くち しょく しょくする
織		ショク おる いとへん しき いと おり シキ しょく
職		ショク みみへん ソク そく みみ しょく
辱		ジョク はずかしめる じょく しんのたつ
尻		しり かばねだれ かばね しかばね しかばねかんむり こう コウ
心		りっしんべん しん シン こころ ごころ したごころ
申		もうす もうし たへん しん シン さる た
伸		のす にんべん ひとがしら のべる ひとやね しん ひと シン のびる のばす
臣		じん しん シン ジン
芯		そうこう しん シン くさ くさかんむり
身		シン み しん みへん
辛		つらい かのと しん シン づらい からい
侵		にんべん ひとがしら ひとやね しん おかす ひと シン
信		にんべん ひとがしら ひとやね しん ひと シン
津		さんずい つ したみず みず しん シン
神	神	ジン かん しめすへん ねへん じん しん シン かみ こう しめす
唇		くちへん くち しん シン くちびる
娠		おんなへん おんな しん シン
振		ふれる てへん ふるう て しん シン ふる
浸		さんずい つかる ひたる したみず ひたす みず しん シン
真	眞	まこと め よこめ ま めへん しん シン
針		かねへん かね はり しん シン
深		さんずい ふかい したみず み みず しん ふかまる シン ふかめる ぶかい
紳		いとへん いと しん シン
進		しんにゅう すすめる しんにょう すすむ しん シン
森		き もり しん シン きへん
診		ことば ごんべん げん ゲン しん シン みる
寝	寢	ねかす いぬ やめる ねる しん シン うかんむり みたまや
慎	愼	つつしむ つつましい つつし りっしんべん つつしみ しん シン こころ したごころ
新		きん おのづくり キン おの あらた あら しん あたらしい シン にい
審		つぶさに つまびらか しん シン うかんむり
震		あめかんむり ふるう ふるえる あめ ふるわす しん シン ふるわせる
薪		そうこう くさかんむり たきぎ しん シン くさ まき
親		したしい したしむ しん シン おや みる
人		にんべん ニン ひとがしら と ジン り ひとやね にん じん ひと
刃		きる ジン ニン かたな じん にん やいば は りっとう
仁		にんべん ニン ひとがしら に ジン ひとやね にん ニ ひと じん
尽	盡	づく かばねだれ さん ジン ことごとく ずく かばね つくす サン しかばね じん つかす しかばねかんむり つきる
迅		しんにゅう じん しんにょう ジン
甚		ジン かん あまい じん はなはだしい はなはだ カン
陣		こざとへん おか じん ジン
尋		たずねる ジン ひろ スン じん すん
腎		ジン にくづき じん ニク にく
須		ス もとめる ひげ すべし シュ もちいる おおがい しゅ まつ す すべからく
図	圖	くにがまえ はかる と ず え ズ ト
水		さんずい スイ すい したみず みず
吹		スイ くちへん すい ふく くち
垂		つちへん スイ すい たれ たらす たれる なんなんとす つち
炊		スイ だき すい たく れっか ひ れんが ひへん
帥		きんへん スイ すい きんべん はばへん はば
粋	粹	スイ すい こめへん こめ いき
衰		スイ すい ころもへん ころも おとろえる
推		てへん スイ すい て おす
酔	醉	とり スイ よ すい よう とりへん さけのとり よい ひよみのとり
遂		スイ ついに すい しんにゅう とげる しんにょう
睡		め ねむる よこめ スイ すい めへん ねむい
穂	穗	いね ほ のぎへん のぎ スイ すい いねへん
随	隨	おか ずい したがう こざとへん ズイ まにまに
髄	髓	ほねへん ズイ ほね ずい
枢	樞	スウ き シュ しゅ からくり すう とぼそ きへん
崇		あがめる スウ やま やまへん すう
数	數	かず ぼくにょう そく サク かぞえる わずらわしい しゅ すう しぶん さく ス せめる ぼくづくり のぶん ソク す スウ シュ とまた しばしば
据		すわる てへん て すえる きょ キョ
杉		さん き すぎ サン きへん
裾		こ ころもへん ころも コ きょ キョ すそ
寸		すん スン
瀬	瀨	さんずい らい したみず せ ライ みず
是		ぜ この にち ゼ にちへん し ひ ここ シ これ ひへん
井		に ショウ ニ い せい しょう セイ
世		いち よ そう ソウ セ せ イチ せい セイ
正		まさ ただす とめへん ショウ とめる せい まさに ただしい しょう セイ
生		むす ショウ うむ いける はえる き う はやす いきる せい しょう おう なす なま なる セイ うまれる うまれ いかす
成		たすき なる かのほこ ジョウ ほこがまえ じょう せい ほこ ほこづくり セイ なす
西		おおいかんむり ス にし サイ せい さい す セイ
声	聲	ショウ さむらい こわ せい しょう さむらいかんむり セイ こえ
制		かたな セイ りっとう せい
姓		おんな ショウ せい しょう おんなへん セイ
征		ぎょうにんべん セイ せい
性		さが りっしんべん ショウ せい こころ しょう したごころ セイ
青		あおい ショウ あお せい しょう セイ
斉	齊	ひとしい はやい ぶんにょう あたる ブン ひとしく ぶん サイ そろう せい さい ふみつくり セイ
政		ぼくづくり ショウ ぼくにょう とまた のぶん せい まつりごと まん しょう しぶん セイ
星		にち ほし にちへん ショウ ひ せい しょう ぼし セイ ひへん
牲		セイ せい うし うしへん
省		め よこめ かえりみる めへん ショウ はぶく せい しょう セイ
凄		さい さむい すさまじい サイ せい にすい すごい セイ
逝		いく しんにゅう しんにょう ゆく せい セイ
清		きよめる きよまる きよい さんずい ショウ したみず みず しん シン せい しょう セイ
盛		もる さかる ジョウ じょう せい さかん セイ さら
婿		おんな むこ せい おんなへん セイ
晴		にち はらす にちへん ばれ ひ せい はれ はれる セイ ひへん
勢		ゼイ ぜい はずみ せい ちから セイ いきおい
聖		ひじり ショウ みみへん せい しょう セイ みみ
誠		まこと ことば ごんべん げん ゲン せい セイ
精		くわしい ショウ こめへん せい しょう こめ セイ しらげる
製		ころもへん セイ せい ころも
誓		ことば ちかう ごんべん げん ゲン せい セイ
静	靜	しずめる しずか ジョウ せい あお しず じょう セイ しずまる
請		ことば ごんべん ショウ うける げん ゲン しん シン せい しょう こう セイ
整		ぼくづくり ととのえる ぼくにょう ととのう のぶん とまた せい しぶん セイ
醒		とり とりへん さめる さます せい さけのとり セイ ひよみのとり
税		いね のぎへん ゼイ のぎ ぜい いねへん
夕		せき タ セキ ゆうべ ゆう た
斥		せき きん おのづくり キン セキ おの しりぞける
石		いしへん せき こく コク シャク セキ いし しゃく
赤		せき あか あからめる シャク あかへん セキ あからむ しゃく あかい
昔		せき にち にちへん シャク セキ ひ しゃく むかし ひへん
析		せき きへん き セキ
席		せき きんへん きんべん はばへん セキ はば むしろ
脊		せき セキ にくづき せ せい ニク にく
隻		せき ふるとり セキ
惜		せき おしむ りっしんべん セキ おしい こころ したごころ
戚		せき たすき うれえる いたむ かのほこ みうち セキ ソク そく ほこがまえ ほこ ほこづくり
責		せき かい せめる セキ こがい かいへん
跡		せき あと あしへん セキ あし
積		いね のぎへん せき のぎ つもる つもり セキ づみ いねへん つむ
績		せき いとへん いと セキ
籍		せき たけかんむり たけ セキ
切		きる ぎれ サイ かたな きれ きれる ぎり さい きり せつ セツ りっとう
折		おる てへん シャク おれる て おり しゃく せつ セツ
拙		てへん つたない て せつ セツ
窃	竊	ぬすむ あな あなかんむり せつ セツ ひそか
接		てへん つぐ ショウ て しょう せつ セツ
設		ことば ごんべん もうける げん ゲン せつ セツ
雪		あめかんむり あめ ゆき せつ セツ
摂	攝	とる かねる てへん ショウ て おさめる しょう せつ セツ
節	節	せち ぶし セチ ふし たけ せつ セツ のっと たけかんむり
説		ゼイ ことば とく ごんべん ぜい げん ゲン せつ セツ
舌		ぜつ ゼツ したへん した
絶		ぜつ たやす いとへん ゼツ たつ いと たえる
千		ち セン ジュウ せん じゅう
川		さんぽがわ まがりかわ かわ セン せん
仙		にんべん ひとがしら セント セン ひとやね ひと せん せんと
占		うらない セン ぼくのと うらなう ボク せん しめる ぼく
先		さき セン にんにょう ひとあし せん まず
宣		せん うかんむり のたまう セン
専	專	セン もっぱら スン せん すん
泉		さんずい いずみ セン したみず みず せん
浅	淺	さんずい あさい セン したみず みず せん
洗		さんずい セン したみず あらう みず せん
染		き しみ セン そめる しみる せん そまる きへん
扇		とかんむり と とびらのと セン とだれ せん おうぎ
栓		き せん セン きへん
旋		ホウ いばり ほうへん セン めぐる ほう せん かたへん
船		ふねへん ふな ふね セン せん
戦	戰	たすき いくさ たたかう おののく わななく かのほこ セン ほこ そよぐ ほこがまえ せん ほこづくり
煎		せんじる いる セン れっか ひ にる せん れんが ひへん
羨		うらやましい えん ひつじへん セン ひつじ あまり エン せん うらやむ
腺		セン にくづき ニク せん にく
詮		かい ことば ごんべん せん セン げん ゲン せんずる あきらか
践	踐	あしへん ふむ セン あし せん
箋		ふだ セン たけ せん たけかんむり
銭	錢	かねへん ぜん ゼン かね セン ぜに せん すき
潜	潛	さんずい ひそむ セン したみず くぐる かくれる みず もぐる せん ひそめる
線		すじ いとへん セン いと せん
遷		うつす うつる しんにゅう みやこがえ セン しんにょう せん
選		しんにゅう セン しんにょう せん えらぶ よる える
薦		そうこう すすめる セン せん くさ くさかんむり
繊	纖	せん いとへん いと セン
鮮		うお さかな セン あざやか せん うおへん
全		ぜん ニュウ いりがしら にゅう ゼン すべて いる まったく いりやね
前		ぜん ゼン かたな りっとう まえ
善		ぜん よく ゼン くちへん いい くち よい よしとする
然		ぜん ねん しかり さ ゼン しかし れっか ひ ネン れんが しか ひへん
禅	禪	ぜん ゼン しずか セン しめすへん ねへん せん しめす ゆずる
漸		ぜん さんずい ゼン すすむ ようよう したみず ようやく みず やや
膳		ぜん そなえる ゼン すすめる セン かしわ にくづき ニク せん にく
繕		ぜん ゼン いとへん いと つくろう
狙		ねらう いぬ ソ けものへん ショ しょ そ ねらい
阻		おか ソ こざとへん はばむ そ
祖	祖	ソ しめすへん ねへん そ しめす
租		いね のぎへん のぎ ソ いねへん そ
素		ス もと ソ いとへん いと す そ
措		てへん ソ おく て そ
粗		あらい ソ こめへん あら こめ そ
組		ぐみ ソ いとへん くみ いと そ くむ
疎		まばら うとむ ソ うとい ヒキ ひき ひきへん ショ しょ そ
訴		ことば ソ ごんべん げん ゲン そ うったえる
塑		でく つちへん ソ そ つち
遡		ソ しんにゅう さかのぼる しんにょう そ サク さく
礎		いしへん ソ いしずえ いし そ
双	雙	たぐい そう ソウ また ふた ならぶ ふたつ
壮	壯	そう ソウ さむらい さむらいかんむり さかん
早		サッ にち はやい はや さ はやまる にちへん そう ソウ さっ ひ はやめる ひへん
争	爭	あらそう はねぼう そう いかでか ソウ ケツ かぎ けつ
走		そうにょう そう はしる ソウ
奏		だい かなでる だいかんむり そう ソウ ダイ だいかしら
相		め よこめ そう めへん ソウ ショウ あい しょう
荘	莊	ほうき そうこう チャン そう ソウ ショウ ちゃん おごそか しょう くさ くさかんむり
草		そうこう そう ソウ ぐさ くさ くさかんむり
送		しんにゅう そう ソウ しんにょう おくる
倉		にんべん ひとがしら そう ソウ くら ひとやね ひと
